session_id,customer_id,device_type,operating_system,ip_address,start_time,end_time,is_weekend,is_night,session_duration_sec,cart_value,items_count,checkout_attempts,payment_failures,cart_revisit_count,is_abandoned,status
sess_000542,496,DESKTOP,Android,103.146.123.219,2026-07-22 03:46:05,2026-07-22 03:57:53,0,1,708,24333.81,1,2,0,1,0,CONVERTED
sess_000543,335,MOBILE,Android,103.96.215.67,2026-08-01 13:12:05,2026-08-01 13:31:48,1,0,1183,45353.52,2,1,0,3,1,ABANDONED
sess_000544,121,DESKTOP,Android,103.216.18.89,2026-08-05 10:25:05,2026-08-05 10:37:50,0,0,765,64572.22,2,4,3,5,1,PAYMENT_FAILED
sess_000545,180,DESKTOP,macOS,103.87.116.6,2026-07-09 22:44:05,2026-07-09 22:52:25,0,0,500,23638.97,1,1,0,2,0,CONVERTED
sess_000546,199,DESKTOP,iOS,103.120.218.141,2026-08-03 20:41:05,2026-08-03 20:46:49,0,0,344,35646.6,3,0,0,1,1,ABANDONED
sess_000547,6,MOBILE,macOS,103.201.23.254,2026-07-14 00:07:05,2026-07-14 00:13:03,0,1,358,33952.76,1,1,0,1,0,CONVERTED
sess_000548,145,MOBILE,Windows,103.99.125.75,2026-08-03 03:56:05,2026-08-03 04:09:32,0,1,807,24226.27,1,1,0,6,1,ABANDONED
sess_000549,129,TABLET,iOS,103.136.182.230,2026-07-09 17:06:05,2026-07-09 17:11:52,0,0,347,59604.76,3,0,0,3,1,ABANDONED
sess_000550,258,MOBILE,Android,103.98.210.181,2026-07-08 03:24:05,2026-07-08 03:39:02,0,1,897,21714.55,1,1,0,5,1,ABANDONED
sess_000551,119,DESKTOP,iOS,103.41.190.186,2026-07-12 19:47:05,2026-07-12 19:49:23,1,0,138,75086.7,4,0,0,1,1,ABANDONED
sess_000552,424,MOBILE,Android,103.81.196.127,2026-08-07 11:34:05,2026-08-07 11:46:39,0,0,754,32984.48,2,2,0,1,0,CONVERTED
sess_000553,339,DESKTOP,Android,103.148.178.240,2026-08-07 03:51:05,2026-08-07 04:08:28,0,1,1043,53001.54,3,3,2,2,1,PAYMENT_FAILED
sess_000554,274,DESKTOP,macOS,103.156.133.42,2026-07-08 11:37:05,2026-07-08 11:46:08,0,0,543,29592.56,1,2,0,1,0,CONVERTED
sess_000555,44,MOBILE,Windows,103.96.202.10,2026-07-19 15:16:05,2026-07-19 15:21:10,1,0,305,54406.55,3,0,0,2,1,ABANDONED
sess_000556,429,DESKTOP,iOS,103.123.236.5,2026-07-25 00:19:05,2026-07-25 00:25:03,1,1,358,71352.31,3,0,0,1,1,ABANDONED
sess_000557,460,TABLET,Windows,103.254.32.113,2026-08-02 15:49:05,2026-08-02 15:58:30,1,0,565,36546.39,2,2,0,2,0,CONVERTED
sess_000558,120,MOBILE,Android,103.57.225.149,2026-07-28 23:12:05,2026-07-28 23:28:11,0,1,966,3997.88,1,1,0,4,1,ABANDONED
sess_000559,9,TABLET,Windows,103.148.22.154,2026-07-31 12:41:05,2026-07-31 12:47:24,0,0,379,10984.48,1,1,0,2,0,CONVERTED
sess_000560,105,DESKTOP,Windows,103.222.212.19,2026-07-18 10:04:05,2026-07-18 10:15:34,1,0,689,9659.58,1,1,0,4,1,ABANDONED
sess_000561,172,DESKTOP,Windows,103.130.150.160,2026-08-07 19:09:05,2026-08-07 19:29:00,0,0,1195,23088.42,1,3,1,3,1,PAYMENT_FAILED
sess_000562,161,TABLET,Windows,103.250.110.97,2026-07-12 04:44:05,2026-07-12 04:46:21,1,1,136,41784.95,2,0,0,3,1,ABANDONED
sess_000563,290,TABLET,macOS,103.147.62.217,2026-07-10 06:37:05,2026-07-10 06:44:37,0,0,452,84927.77,4,1,0,6,1,ABANDONED
sess_000564,162,TABLET,Android,103.187.123.114,2026-07-15 10:38:05,2026-07-15 10:44:26,0,0,381,15990.76,1,2,0,2,0,CONVERTED
sess_000565,310,MOBILE,macOS,103.211.214.59,2026-07-20 20:21:05,2026-07-20 20:33:02,0,0,717,49002.07,3,1,0,1,0,CONVERTED
sess_000566,295,DESKTOP,iOS,103.240.92.225,2026-07-25 00:06:05,2026-07-25 00:13:08,1,1,423,58151.87,3,1,0,2,0,CONVERTED
sess_000567,354,MOBILE,Android,103.43.198.232,2026-07-25 12:32:05,2026-07-25 12:43:56,1,0,711,70204.21,3,1,0,1,0,CONVERTED
sess_000568,487,DESKTOP,macOS,103.171.230.190,2026-07-12 09:45:05,2026-07-12 09:58:13,1,0,788,54954.69,2,2,0,1,0,CONVERTED
sess_000569,459,MOBILE,Windows,103.182.232.98,2026-07-28 09:39:05,2026-07-28 09:42:35,0,0,210,49158.97,3,0,0,3,1,ABANDONED
sess_000570,460,TABLET,macOS,103.83.165.99,2026-07-28 18:32:05,2026-07-28 18:41:11,0,0,546,7773.94,2,1,0,3,1,ABANDONED
sess_000571,51,DESKTOP,Windows,103.52.60.74,2026-07-30 08:01:05,2026-07-30 08:15:14,0,0,849,43945.06,2,1,0,4,1,ABANDONED
sess_000572,73,MOBILE,iOS,103.151.86.8,2026-07-19 23:16:05,2026-07-19 23:21:11,1,1,306,15990.76,1,1,0,2,0,CONVERTED
sess_000573,483,TABLET,macOS,103.197.227.134,2026-08-03 09:08:05,2026-08-03 09:12:36,0,0,271,22477.1,1,0,0,1,1,ABANDONED
sess_000574,135,MOBILE,iOS,103.81.59.248,2026-07-27 21:56:05,2026-07-27 22:04:26,0,0,501,9659.58,1,0,0,1,1,ABANDONED
sess_000575,172,DESKTOP,macOS,103.171.37.181,2026-07-16 13:53:05,2026-07-16 14:05:28,0,0,743,63116.47,3,1,0,1,0,CONVERTED
sess_000576,71,TABLET,macOS,103.233.112.173,2026-08-01 15:34:05,2026-08-01 15:40:05,1,0,360,72729.43,4,0,0,1,1,ABANDONED
sess_000577,35,DESKTOP,iOS,103.191.91.10,2026-07-25 01:09:05,2026-07-25 01:20:14,1,1,669,32115.13,2,1,0,6,1,ABANDONED
sess_000578,450,DESKTOP,iOS,103.234.149.172,2026-07-23 07:54:05,2026-07-23 08:05:10,0,0,665,56323.23,3,2,0,2,0,CONVERTED
sess_000579,340,DESKTOP,Android,103.55.237.245,2026-07-28 02:05:05,2026-07-28 02:28:40,0,1,1415,80542.29,4,2,2,3,1,PAYMENT_FAILED
sess_000580,396,DESKTOP,Windows,103.182.162.106,2026-07-26 09:32:05,2026-07-26 09:50:58,1,0,1133,46220.22,3,3,2,2,1,PAYMENT_FAILED
sess_000581,86,TABLET,iOS,103.209.56.243,2026-07-08 03:41:05,2026-07-08 03:48:17,0,1,432,11269.93,1,2,0,1,0,CONVERTED
sess_000582,468,DESKTOP,Android,103.177.25.133,2026-08-01 12:16:05,2026-08-01 12:22:39,1,0,394,35697.54,2,0,0,1,1,ABANDONED
sess_000583,467,DESKTOP,Windows,103.115.110.142,2026-07-15 16:08:05,2026-07-15 16:10:11,0,0,126,30515.02,1,0,0,1,1,ABANDONED
sess_000584,257,DESKTOP,macOS,103.20.80.73,2026-07-29 23:48:05,2026-07-29 23:58:40,0,1,635,29592.56,1,1,0,4,1,ABANDONED
sess_000585,417,DESKTOP,macOS,103.43.138.221,2026-08-05 22:01:05,2026-08-05 22:25:15,0,0,1450,34207.92,1,2,3,2,1,PAYMENT_FAILED
sess_000586,377,TABLET,macOS,103.59.159.201,2026-07-28 10:07:05,2026-07-28 10:17:52,0,0,647,54418.58,3,4,3,4,1,PAYMENT_FAILED
sess_000587,288,DESKTOP,macOS,103.82.125.98,2026-08-07 07:40:05,2026-08-07 07:59:10,0,0,1145,68468.82,3,1,0,6,1,ABANDONED
sess_000588,395,MOBILE,macOS,103.104.244.145,2026-08-04 02:41:05,2026-08-04 02:53:03,0,1,718,64389.45,2,1,0,5,1,ABANDONED
sess_000589,443,DESKTOP,iOS,103.31.72.104,2026-07-19 08:28:05,2026-07-19 08:34:05,1,0,360,76185.87,3,1,0,2,0,CONVERTED
sess_000590,307,DESKTOP,Android,103.78.107.194,2026-07-21 07:57:05,2026-07-21 08:13:03,0,0,958,12584.58,3,1,0,6,1,ABANDONED
sess_000591,472,MOBILE,macOS,103.189.39.97,2026-08-04 00:10:05,2026-08-04 00:13:27,0,1,202,6189.77,1,0,0,3,1,ABANDONED
sess_000592,446,MOBILE,Android,103.236.217.127,2026-08-02 03:15:05,2026-08-02 03:29:51,1,1,886,78168.11,4,4,2,5,1,PAYMENT_FAILED
sess_000593,268,TABLET,iOS,103.215.190.133,2026-07-19 16:03:05,2026-07-19 16:15:58,1,0,773,103140.34,3,2,0,1,0,CONVERTED
sess_000594,214,MOBILE,iOS,103.130.34.251,2026-08-07 13:59:05,2026-08-07 14:07:04,0,0,479,37054.91,2,0,0,1,1,ABANDONED
sess_000595,32,TABLET,macOS,103.162.80.18,2026-07-27 02:54:05,2026-07-27 03:04:58,0,1,653,50203.94,2,1,0,1,0,CONVERTED
sess_000596,189,TABLET,macOS,103.249.130.144,2026-07-21 02:44:05,2026-07-21 02:50:24,0,1,379,34979.66,1,1,0,1,0,CONVERTED
sess_000597,92,DESKTOP,Android,103.42.196.85,2026-07-20 04:25:05,2026-07-20 04:38:09,0,1,784,36042.54,2,2,0,1,0,CONVERTED
sess_000598,74,MOBILE,macOS,103.233.0.83,2026-08-05 22:51:05,2026-08-05 23:04:48,0,0,823,58590.22,4,1,0,2,0,CONVERTED
sess_000599,362,DESKTOP,Windows,103.89.162.136,2026-08-05 03:58:05,2026-08-05 04:07:16,0,1,551,60043.43,2,0,0,1,1,ABANDONED
sess_000600,227,DESKTOP,Windows,103.185.61.143,2026-07-10 09:46:05,2026-07-10 10:03:52,0,0,1067,24868.93,2,1,0,5,1,ABANDONED
sess_000601,110,TABLET,iOS,103.107.191.46,2026-07-10 00:16:05,2026-07-10 00:28:37,0,1,752,54280.83,2,1,0,2,0,CONVERTED
sess_000602,469,DESKTOP,Android,103.165.139.9,2026-07-18 15:14:05,2026-07-18 15:21:33,1,0,448,57049.59,4,0,0,2,1,ABANDONED
sess_000603,233,DESKTOP,iOS,103.131.53.10,2026-07-27 23:38:05,2026-07-27 23:45:18,0,1,433,38205.8,2,0,0,3,1,ABANDONED
sess_000604,428,MOBILE,Android,103.123.31.81,2026-08-04 06:03:05,2026-08-04 06:07:27,0,0,262,18731.11,1,0,0,1,1,ABANDONED
sess_000605,460,TABLET,iOS,103.241.187.133,2026-08-07 01:57:05,2026-08-07 02:09:11,0,1,726,15251.23,1,2,0,1,0,CONVERTED
sess_000606,76,TABLET,Windows,103.31.88.114,2026-08-06 15:13:05,2026-08-06 15:40:20,0,0,1635,64658.79,2,4,1,5,1,PAYMENT_FAILED
sess_000607,61,DESKTOP,macOS,103.155.44.145,2026-07-09 08:49:05,2026-07-09 08:51:50,0,0,165,11993.35,1,0,0,1,1,ABANDONED
sess_000608,96,DESKTOP,Android,103.206.86.202,2026-08-07 17:12:05,2026-08-07 17:19:31,0,0,446,77931.68,4,0,0,2,1,ABANDONED
sess_000609,92,DESKTOP,iOS,103.154.161.106,2026-07-31 18:12:05,2026-07-31 18:20:29,0,0,504,59777.27,3,2,0,1,0,CONVERTED
sess_000610,179,TABLET,macOS,103.222.87.10,2026-07-08 04:39:05,2026-07-08 04:46:44,0,1,459,31412.24,4,2,0,1,0,CONVERTED
sess_000611,396,MOBILE,Windows,103.65.239.67,2026-08-06 20:41:05,2026-08-06 20:57:26,0,0,981,40412.74,2,4,3,5,1,PAYMENT_FAILED
sess_000612,18,DESKTOP,Android,103.171.183.223,2026-07-11 00:21:05,2026-07-11 00:24:26,1,1,201,55166.34,4,0,0,2,1,ABANDONED
sess_000613,225,TABLET,macOS,103.161.222.188,2026-07-26 08:28:05,2026-07-26 08:38:54,1,0,649,69071.64,3,1,0,5,1,ABANDONED
sess_000614,56,DESKTOP,macOS,103.208.137.245,2026-07-20 10:57:05,2026-07-20 11:12:40,0,0,935,54348.07,3,4,1,3,1,PAYMENT_FAILED
sess_000615,492,MOBILE,Android,103.89.72.206,2026-07-27 08:58:05,2026-07-27 09:05:54,0,0,469,24226.27,1,2,0,2,0,CONVERTED
sess_000616,453,MOBILE,Windows,103.88.41.48,2026-07-31 17:41:05,2026-07-31 17:55:12,0,0,847,16273.33,2,1,0,3,1,ABANDONED
sess_000617,82,DESKTOP,Android,103.130.201.179,2026-08-01 08:30:05,2026-08-01 08:37:47,1,0,462,59172.86,4,0,0,2,1,ABANDONED
sess_000618,306,DESKTOP,Android,103.98.250.172,2026-07-15 04:36:05,2026-07-15 04:52:09,0,1,964,45706.35,3,2,1,3,1,PAYMENT_FAILED
sess_000619,256,MOBILE,Android,103.64.154.112,2026-08-05 13:02:05,2026-08-05 13:07:21,0,0,316,8960.61,2,0,0,3,1,ABANDONED
sess_000620,18,DESKTOP,macOS,103.55.83.102,2026-07-17 06:58:05,2026-07-17 07:07:12,0,0,547,78365.64,4,0,0,1,1,ABANDONED
sess_000621,197,TABLET,macOS,103.12.248.168,2026-07-08 01:45:05,2026-07-08 01:57:17,0,1,732,58012.02,3,2,0,1,0,CONVERTED
sess_000622,400,DESKTOP,Windows,103.226.186.29,2026-07-13 18:31:05,2026-07-13 18:44:59,0,0,834,8490.19,1,1,0,6,1,ABANDONED
sess_000623,486,TABLET,Windows,103.60.232.112,2026-08-06 08:46:05,2026-08-06 08:51:45,0,0,340,77912.51,4,2,0,1,0,CONVERTED
sess_000624,278,DESKTOP,iOS,103.85.182.107,2026-08-07 09:23:05,2026-08-07 09:27:51,0,0,286,33078.06,1,0,0,2,1,ABANDONED
sess_000625,375,MOBILE,macOS,103.73.89.22,2026-07-21 21:24:05,2026-07-21 21:32:54,0,0,529,47806.17,4,1,0,4,1,ABANDONED
sess_000626,168,DESKTOP,Android,103.47.51.98,2026-07-22 21:56:05,2026-07-22 22:08:30,0,0,745,56821.06,4,1,0,5,1,ABANDONED
sess_000627,156,TABLET,iOS,103.187.25.96,2026-07-20 08:29:05,2026-07-20 08:32:55,0,0,230,68149.44,3,0,0,2,1,ABANDONED
sess_000628,466,MOBILE,Windows,103.79.2.105,2026-08-01 23:59:05,2026-08-02 00:13:30,1,1,865,79607.86,3,3,3,4,1,PAYMENT_FAILED
sess_000629,148,TABLET,macOS,103.160.215.163,2026-07-19 13:24:05,2026-07-19 13:30:42,1,0,397,81976.68,4,0,0,2,1,ABANDONED
sess_000630,358,MOBILE,macOS,103.75.206.9,2026-07-17 05:07:05,2026-07-17 05:15:05,0,1,480,89861.05,3,1,0,6,1,ABANDONED
sess_000631,232,TABLET,macOS,103.17.79.160,2026-07-20 18:56:05,2026-07-20 19:10:43,0,0,878,83643.54,4,2,0,2,0,CONVERTED
sess_000632,486,MOBILE,Android,103.111.111.55,2026-08-04 05:09:05,2026-08-04 05:20:41,0,1,696,54182.95,2,1,0,4,1,ABANDONED
sess_000633,385,MOBILE,macOS,103.240.142.82,2026-07-14 12:14:05,2026-07-14 12:21:27,0,0,442,46682.02,3,0,0,1,1,ABANDONED
sess_000634,81,MOBILE,macOS,103.83.1.137,2026-07-12 13:13:05,2026-07-12 13:21:01,1,0,476,75474.55,4,2,0,1,0,CONVERTED
sess_000635,42,TABLET,macOS,103.252.11.84,2026-07-19 16:06:05,2026-07-19 16:09:30,1,0,205,66590.65,4,0,0,3,1,ABANDONED
sess_000636,235,DESKTOP,iOS,103.54.241.240,2026-07-16 17:48:05,2026-07-16 17:52:50,0,0,285,36566.16,3,0,0,1,1,ABANDONED
sess_000637,228,MOBILE,iOS,103.128.56.206,2026-07-19 13:19:05,2026-07-19 13:28:15,1,0,550,29947.02,1,1,0,2,0,CONVERTED
sess_000638,350,TABLET,macOS,103.231.240.221,2026-07-26 22:13:05,2026-07-26 22:21:45,1,0,520,65093.09,3,0,0,2,1,ABANDONED
sess_000639,225,DESKTOP,Android,103.84.203.213,2026-07-12 23:16:05,2026-07-12 23:27:54,1,1,709,82051.58,4,2,0,2,0,CONVERTED
sess_000640,337,DESKTOP,iOS,103.243.124.204,2026-07-23 17:27:05,2026-07-23 17:33:44,0,0,399,16078.93,1,2,0,2,0,CONVERTED
sess_000641,386,MOBILE,Windows,103.97.151.177,2026-07-24 13:20:05,2026-07-24 13:29:29,0,0,564,30515.02,1,2,0,2,0,CONVERTED
sess_000642,268,DESKTOP,Android,103.66.189.145,2026-07-27 14:41:05,2026-07-27 14:45:42,0,0,277,60875.27,2,0,0,3,1,ABANDONED
sess_000643,345,DESKTOP,iOS,103.200.65.38,2026-07-19 14:39:05,2026-07-19 14:52:18,1,0,793,30592.72,2,1,0,5,1,ABANDONED
sess_000644,7,DESKTOP,Windows,103.194.207.123,2026-07-19 18:49:05,2026-07-19 18:56:44,1,0,459,17768.43,3,2,0,2,0,CONVERTED
sess_000645,8,TABLET,Android,103.97.115.80,2026-08-01 16:58:05,2026-08-01 17:12:09,1,0,844,51648.37,3,2,2,3,1,PAYMENT_FAILED
sess_000646,17,DESKTOP,Android,103.253.168.130,2026-08-05 15:22:05,2026-08-05 15:38:11,0,0,966,22477.1,1,1,0,3,1,ABANDONED
sess_000647,127,MOBILE,Windows,103.214.93.177,2026-07-09 02:25:05,2026-07-09 02:33:58,0,1,533,48829.6,2,1,0,2,0,CONVERTED
sess_000648,381,MOBILE,Android,103.241.67.134,2026-07-29 22:33:05,2026-07-29 22:36:51,0,0,226,54848.83,2,0,0,1,1,ABANDONED
sess_000649,275,MOBILE,Windows,103.212.37.51,2026-07-23 20:39:05,2026-07-23 20:44:51,0,0,346,96629.38,4,0,0,1,1,ABANDONED
sess_000650,441,MOBILE,macOS,103.209.99.151,2026-07-13 02:57:05,2026-07-13 03:14:14,0,1,1029,23333.68,1,1,0,6,1,ABANDONED
sess_000651,308,DESKTOP,macOS,103.171.90.85,2026-07-22 08:08:05,2026-07-22 08:14:28,0,0,383,58861.14,3,0,0,2,1,ABANDONED
sess_000652,321,DESKTOP,Android,103.203.93.125,2026-08-07 13:44:05,2026-08-07 14:11:00,0,0,1615,36488.46,2,4,2,3,1,PAYMENT_FAILED
sess_000653,352,TABLET,iOS,103.59.55.196,2026-07-31 17:21:05,2026-07-31 17:25:42,0,0,277,36938.13,3,0,0,3,1,ABANDONED
sess_000654,293,TABLET,iOS,103.92.80.50,2026-07-14 11:06:05,2026-07-14 11:15:40,0,0,575,16963.1,2,1,0,4,1,ABANDONED
sess_000655,400,TABLET,Windows,103.68.134.121,2026-07-09 14:16:05,2026-07-09 14:29:04,0,0,779,55375.03,3,1,0,4,1,ABANDONED
sess_000656,202,DESKTOP,Android,103.205.206.15,2026-07-08 10:40:05,2026-07-08 10:47:28,0,0,443,28127.28,3,2,0,2,0,CONVERTED
sess_000657,219,DESKTOP,Windows,103.152.102.205,2026-08-01 03:33:05,2026-08-01 03:39:22,1,1,377,30633.4,3,0,0,2,1,ABANDONED
sess_000658,241,MOBILE,macOS,103.186.249.64,2026-07-30 03:55:05,2026-07-30 04:07:06,0,1,721,30450.87,1,4,2,2,1,PAYMENT_FAILED
sess_000659,225,DESKTOP,Android,103.130.68.226,2026-07-15 22:06:05,2026-07-15 22:18:08,0,0,723,31775.71,2,2,0,1,0,CONVERTED
sess_000660,225,MOBILE,Windows,103.156.133.143,2026-07-22 14:41:05,2026-07-22 14:48:28,0,0,443,58442.89,3,1,0,1,0,CONVERTED
sess_000661,236,DESKTOP,Windows,103.60.132.66,2026-07-19 23:50:05,2026-07-19 23:59:08,1,1,543,20121.84,4,1,0,3,1,ABANDONED
sess_000662,492,TABLET,Windows,103.212.251.73,2026-07-20 13:14:05,2026-07-20 13:31:34,0,0,1049,30424.4,1,1,0,3,1,ABANDONED
sess_000663,400,MOBILE,iOS,103.214.44.147,2026-07-09 08:38:05,2026-07-09 08:45:17,0,0,432,36488.46,2,0,0,3,1,ABANDONED
sess_000664,232,TABLET,iOS,103.176.169.19,2026-08-02 02:31:05,2026-08-02 02:37:59,1,1,414,75452.96,4,0,0,2,1,ABANDONED
sess_000665,10,MOBILE,iOS,103.92.218.39,2026-07-30 17:01:05,2026-07-30 17:15:10,0,0,845,50399.43,2,2,0,2,0,CONVERTED
sess_000666,396,MOBILE,iOS,103.88.92.26,2026-08-07 06:25:05,2026-08-07 06:32:13,0,0,428,35620.18,2,0,0,1,1,ABANDONED
sess_000667,337,MOBILE,iOS,103.87.83.109,2026-07-30 16:40:05,2026-07-30 16:51:08,0,0,663,49616.39,2,1,0,1,0,CONVERTED
sess_000668,195,MOBILE,macOS,103.122.204.51,2026-08-01 11:38:05,2026-08-01 11:45:07,1,0,422,11993.35,1,0,0,1,1,ABANDONED
sess_000669,371,TABLET,Android,103.51.107.31,2026-07-08 07:56:05,2026-07-08 08:04:24,0,0,499,78403.55,3,0,0,3,1,ABANDONED
sess_000670,131,TABLET,Android,103.251.233.5,2026-08-07 11:39:05,2026-08-07 11:52:55,0,0,830,1664.26,1,1,0,6,1,ABANDONED
sess_000671,429,MOBILE,macOS,103.252.153.59,2026-07-16 21:45:05,2026-07-16 21:52:38,0,0,453,90712.86,4,0,0,3,1,ABANDONED
sess_000672,66,TABLET,iOS,103.45.240.196,2026-08-06 22:32:05,2026-08-06 22:42:05,0,0,600,60022.69,4,1,0,2,0,CONVERTED
sess_000673,105,DESKTOP,macOS,103.170.191.233,2026-07-12 15:34:05,2026-07-12 15:45:03,1,0,658,41892.18,3,4,2,2,1,PAYMENT_FAILED
sess_000674,370,TABLET,iOS,103.50.51.4,2026-07-27 17:01:05,2026-07-27 17:03:52,0,0,167,27139.29,1,0,0,2,1,ABANDONED
sess_000675,213,TABLET,macOS,103.44.0.80,2026-07-23 08:36:05,2026-07-23 08:57:06,0,0,1261,17262.47,1,3,1,4,1,PAYMENT_FAILED
sess_000676,65,MOBILE,iOS,103.216.73.58,2026-07-17 21:49:05,2026-07-17 22:12:52,0,0,1427,1571.54,1,4,1,4,1,PAYMENT_FAILED
sess_000677,374,TABLET,Windows,103.94.236.172,2026-07-20 06:53:05,2026-07-20 07:12:11,0,0,1146,40687.45,3,4,3,3,1,PAYMENT_FAILED
sess_000678,102,MOBILE,Android,103.46.17.214,2026-07-13 16:30:05,2026-07-13 16:33:27,0,0,202,77633.89,3,0,0,2,1,ABANDONED
sess_000679,232,MOBILE,macOS,103.169.134.140,2026-07-24 20:36:05,2026-07-24 20:49:51,0,0,826,54058.14,3,2,0,2,0,CONVERTED
sess_000680,391,TABLET,Windows,103.26.187.110,2026-07-18 23:45:05,2026-07-18 23:51:41,1,1,396,75387.52,4,1,0,1,0,CONVERTED
sess_000681,94,DESKTOP,iOS,103.46.113.199,2026-08-07 17:51:05,2026-08-07 17:59:20,0,0,495,60356.61,3,0,0,3,1,ABANDONED
sess_000682,186,TABLET,iOS,103.187.85.96,2026-08-02 21:12:05,2026-08-02 21:19:53,1,0,468,34512.9,2,0,0,1,1,ABANDONED
sess_000683,440,MOBILE,Windows,103.22.205.76,2026-07-26 06:49:05,2026-07-26 07:02:12,1,0,787,76374.32,3,2,0,2,0,CONVERTED
sess_000684,107,TABLET,Android,103.25.210.36,2026-08-03 08:13:05,2026-08-03 08:22:13,0,0,548,35889.51,2,1,0,2,0,CONVERTED
sess_000685,428,DESKTOP,Android,103.67.141.36,2026-07-10 10:55:05,2026-07-10 11:10:04,0,0,899,30967.29,2,1,0,1,0,CONVERTED
sess_000686,6,TABLET,Android,103.143.159.135,2026-08-04 03:10:05,2026-08-04 03:19:02,0,1,537,95303.13,3,2,0,2,0,CONVERTED
sess_000687,449,DESKTOP,Android,103.107.130.29,2026-07-18 08:42:05,2026-07-18 08:57:49,1,0,944,36487.46,3,3,3,5,1,PAYMENT_FAILED
sess_000688,216,MOBILE,Android,103.231.143.216,2026-07-15 15:13:05,2026-07-15 15:22:48,0,0,583,82096.0,3,0,0,2,1,ABANDONED
sess_000689,125,TABLET,macOS,103.66.222.171,2026-07-30 21:05:05,2026-07-30 21:25:04,0,0,1199,75877.78,4,1,0,6,1,ABANDONED
sess_000690,61,MOBILE,Windows,103.158.215.209,2026-07-26 23:16:05,2026-07-26 23:28:40,1,1,755,55221.08,4,1,0,6,1,ABANDONED
sess_000691,323,DESKTOP,Android,103.84.211.206,2026-08-07 09:02:05,2026-08-07 09:23:49,0,0,1304,52069.66,2,3,2,4,1,PAYMENT_FAILED
sess_000692,135,MOBILE,iOS,103.152.164.190,2026-07-26 12:44:05,2026-07-26 12:52:44,1,0,519,71885.41,4,0,0,1,1,ABANDONED
sess_000693,161,TABLET,macOS,103.173.95.194,2026-07-26 17:43:05,2026-07-26 18:09:39,1,0,1594,68982.88,3,3,3,4,1,PAYMENT_FAILED
sess_000694,260,TABLET,Windows,103.203.91.102,2026-07-19 00:53:05,2026-07-19 00:55:43,1,1,158,33938.58,1,0,0,1,1,ABANDONED
sess_000695,469,TABLET,macOS,103.228.134.38,2026-07-16 13:01:05,2026-07-16 13:16:50,0,0,945,102519.03,4,1,0,5,1,ABANDONED
sess_000696,126,TABLET,iOS,103.180.140.7,2026-07-23 16:58:05,2026-07-23 17:07:16,0,0,551,61505.22,4,1,0,1,0,CONVERTED
sess_000697,283,TABLET,iOS,103.115.95.218,2026-07-22 04:48:05,2026-07-22 05:01:34,0,1,809,43322.32,3,1,0,6,1,ABANDONED
sess_000698,183,MOBILE,iOS,103.92.126.204,2026-07-21 04:52:05,2026-07-21 04:58:43,0,1,398,62262.0,3,1,0,2,0,CONVERTED
sess_000699,138,TABLET,Android,103.127.224.128,2026-07-20 09:44:05,2026-07-20 09:51:51,0,0,466,23638.97,1,1,0,4,1,ABANDONED
sess_000700,333,MOBILE,Windows,103.132.75.17,2026-07-17 12:32:05,2026-07-17 12:41:47,0,0,582,3997.88,1,1,0,2,0,CONVERTED
sess_000701,221,TABLET,iOS,103.111.110.170,2026-07-24 14:03:05,2026-07-24 14:13:43,0,0,638,70204.28,4,2,0,1,0,CONVERTED
sess_000702,397,MOBILE,Android,103.145.211.187,2026-08-02 17:59:05,2026-08-02 18:03:12,1,0,247,20871.52,2,0,0,3,1,ABANDONED
sess_000703,170,MOBILE,Android,103.252.206.147,2026-07-16 01:14:05,2026-07-16 01:26:02,0,1,717,87765.64,4,2,0,2,0,CONVERTED
sess_000704,134,DESKTOP,iOS,103.68.179.253,2026-07-18 03:01:05,2026-07-18 03:03:46,1,1,161,84240.64,4,0,0,2,1,ABANDONED
sess_000705,1,TABLET,Android,103.11.167.99,2026-07-29 23:41:05,2026-07-29 23:47:16,0,1,371,48002.33,2,2,0,1,0,CONVERTED
sess_000706,500,DESKTOP,Android,103.233.79.154,2026-07-27 05:02:05,2026-07-27 05:11:46,0,1,581,19474.67,2,1,0,6,1,ABANDONED
sess_000707,479,TABLET,Android,103.216.159.240,2026-07-29 20:57:05,2026-07-29 21:09:42,0,0,757,28233.46,2,1,0,4,1,ABANDONED
sess_000708,472,DESKTOP,macOS,103.247.199.201,2026-07-24 20:39:05,2026-07-24 20:57:09,0,0,1084,26052.49,3,1,0,3,1,ABANDONED
sess_000709,31,DESKTOP,Android,103.227.46.170,2026-07-18 13:41:05,2026-07-18 13:55:24,1,0,859,66089.44,3,2,0,1,0,CONVERTED
sess_000710,223,DESKTOP,Android,103.135.12.126,2026-08-04 13:39:05,2026-08-04 13:50:43,0,0,698,62336.04,4,2,0,2,0,CONVERTED
sess_000711,278,MOBILE,Windows,103.199.24.137,2026-08-07 23:01:05,2026-08-07 23:12:39,0,1,694,54503.82,3,2,0,1,0,CONVERTED
sess_000712,349,TABLET,Android,103.243.109.26,2026-07-24 18:17:05,2026-07-24 18:27:32,0,0,627,26859.59,2,1,0,1,0,CONVERTED
sess_000713,473,DESKTOP,iOS,103.240.59.237,2026-07-30 00:28:05,2026-07-30 00:38:51,0,1,646,17365.45,2,1,0,5,1,ABANDONED
